x,y
6.415894973585471917e+02,3.274064647124218936e+02
5.805012840133109648e+02,1.878192247201170915e+02
5.924721261315868333e+02,2.542523899144411530e+02
6.212622943255968266e+02,2.565258378153531567e+02
6.336813375605624969e+02,2.527690978802162078e+02
7.033886695166205527e+02,2.347062129637454291e+02
6.817576341352606732e+02,2.196701348958266351e+02
6.404166548779445520e+02,2.473004025520810956e+02
6.469182773784710889e+02,2.108431875748559321e+02
6.496281085756645552e+02,2.342158931039451772e+02
6.485096469098612033e+02,2.118944184485174844e+02
5.830222874380793883e+02,2.306970297073601444e+02
4.895662667320355013e+02,2.162116124126320642e+02
5.682720227661242234e+02,2.900927458055872421e+02
5.645581649459138589e+02,2.363502215380164557e+02
5.991928901159839143e+02,2.875681312381163934e+02
6.529986375802955081e+02,2.370165909880756487e+02
5.424195184921857162e+02,2.293164197534443360e+02
6.384171213992011644e+02,3.330282474876983088e+02
6.022884205203209831e+02,2.696098843280083202e+02
5.936579244157089761e+02,3.033386106983551826e+02
6.372587286070762502e+02,2.565943668823133521e+02
6.019520798014482352e+02,2.582520935473989425e+02
6.004496658377256608e+02,3.117344641692512823e+02
4.849805612869158722e+02,2.995991546735464794e+02
5.305515237607652352e+02,2.282052686882508397e+02
5.511848576453477335e+02,2.413560002512404878e+02
5.637339561852305678e+02,2.705115695535634472e+02
6.365328796716190709e+02,2.892560904210305921e+02
6.303483713413144187e+02,2.429006078211128283e+02
6.240030635555282288e+02,2.642236751234531766e+02
5.666063887937760910e+02,2.981285807883875236e+02
5.999997122714106581e+02,2.216757858766260654e+02
5.598514447511938670e+02,2.512260859591682731e+02
5.928570164559932891e+02,2.709397630939100736e+02
6.783858000914818831e+02,2.302569970468173892e+02
6.339375442462417141e+02,2.677598786862668021e+02
6.659795237242892654e+02,2.521253316714702351e+02
5.846652101448993335e+02,3.021285356500741273e+02
6.490068695453314831e+02,2.513716028161107943e+02
5.524454600663530073e+02,2.552165669729630508e+02
6.515710181724231234e+02,2.430468056875910463e+02
5.736020923895960095e+02,1.941037233077818200e+02
6.665957252277338512e+02,2.402130924661202869e+02
6.398101830666425940e+02,2.091443526528776999e+02
5.711896061588118982e+02,2.771474718075646138e+02
6.614486769216995299e+02,3.242576806539987047e+02
6.172191931968369545e+02,2.117198476072891822e+02
4.593368602685876567e+02,3.495893032356530057e+02
5.903051944311532679e+02,2.589283222756473037e+02
5.924165267340700893e+02,3.068803369864588149e+02
6.322057607111485140e+02,3.306089994725428483e+02
5.881232369409235616e+02,3.304370026065407160e+02
5.883053739693526722e+02,2.274106435495222627e+02
5.333122029892781484e+02,2.966867558756212588e+02
6.265172952598471738e+02,2.536700440179576219e+02
6.276310265026844490e+02,2.388833557692427121e+02
5.873910754928003826e+02,2.493017140476329701e+02
5.466083261194775105e+02,2.511018709623265863e+02
5.671607989680894661e+02,3.008585833211923273e+02
5.647510536876859533e+02,3.071319517525134870e+02
6.324274668871423728e+02,2.978184513992940765e+02
5.841363365273388126e+02,2.198156862543762315e+02
6.822957478166507599e+02,2.837929346300132920e+02
5.962634665689955682e+02,2.081767982452781780e+02
5.559040845147583241e+02,2.484471499071705978e+02
6.114855307460304630e+02,3.490484881509622141e+02
6.485624759657904406e+02,2.892970080987353754e+02
6.563478276645420237e+02,2.945942445533609089e+02
5.297375653782605696e+02,2.764504139429262750e+02
6.096592175416930104e+02,2.692969764440567246e+02
6.420629444204109859e+02,2.616032456993997357e+02
5.773898809269094272e+02,2.663102780715885842e+02
5.170341607429780879e+02,2.590601043285796550e+02
6.210666941969905110e+02,2.627509475016381089e+02
6.334863946146492708e+02,2.284584052290944953e+02
5.894016974227361061e+02,2.653714649261902991e+02
6.054711314543397975e+02,3.012941014214746929e+02
5.586916660541079409e+02,2.608599294651052674e+02
6.275986670992109566e+02,2.309210130032639086e+02
5.593794657252282150e+02,2.672050026371621811e+02
4.995964000971499104e+02,3.139599443809439663e+02
5.984319482495211560e+02,2.942456332949098510e+02
6.328605496048052146e+02,3.039248148376224208e+02
6.191229681205790030e+02,3.099130959302713109e+02
6.427612879828852783e+02,2.761266811877255805e+02
6.461191188503524927e+02,2.599694282963648675e+02
6.170234481877398593e+02,2.467120464277230951e+02
5.412620655600389910e+02,2.836738002956510059e+02
5.985263036788589943e+02,2.607328642928834483e+02
6.396051985132913842e+02,2.686638920117387670e+02
5.922329395811298127e+02,2.103418482099347386e+02
5.897619046858659431e+02,2.484193446375002168e+02
5.518272113186214938e+02,1.886391640223147306e+02
5.096095652890560928e+02,2.739495831180283290e+02
5.612635586845127591e+02,3.128879358900927059e+02
5.474852613054263202e+02,2.628177953579736936e+02
5.515857251763555951e+02,2.823191912712808289e+02
5.410532066569112430e+02,2.945350735881455080e+02
5.823374326256013092e+02,2.316009091552141399e+02
4.938563637746642598e+02,2.504831721620878398e+02
5.676934099409838836e+02,2.716206973689006645e+02
4.881163236533897134e+02,2.620998535508874738e+02
6.621414323256166199e+02,1.874542326735004849e+02
4.751589719747117897e+02,2.679051114498163884e+02
5.797963375940654487e+02,2.479558057870415837e+02
5.756099025838564103e+02,3.060477623039755031e+02
5.921539089669616942e+02,2.080478685446059046e+02
5.230491367246013397e+02,2.759811899424046828e+02
6.903120440834294413e+02,2.467940218421735494e+02
6.334702726158151336e+02,2.159144909231388283e+02
5.097750349204983991e+02,2.408325550898053393e+02
5.546553259218301264e+02,2.927443132788515641e+02
5.600561427944119259e+02,2.453099782198108869e+02
6.130195929526412328e+02,2.425134844535992329e+02
6.363975601900583570e+02,2.369740558317293733e+02
6.768469326704557716e+02,2.722501561005030339e+02
6.577508601753906987e+02,3.479883818717670465e+02
6.113025846544884416e+02,2.505250723027140793e+02
6.718644782336958770e+02,2.380738949161905111e+02
6.929119640410950751e+02,2.216893926870179143e+02
5.698068600161971062e+02,3.388256956158609796e+02
6.039094933639137253e+02,2.240778517427278018e+02
5.607776594889808166e+02,2.728723489322375144e+02
6.730899824835273648e+02,2.140127660042933258e+02
6.431554763312876730e+02,2.746365256730722422e+02
5.820372423140971705e+02,2.855873817442353015e+02
6.509456956189502534e+02,2.134403446711831407e+02
6.335645844855630457e+02,2.612310311580293387e+02
6.186085387610884254e+02,2.701047342117329322e+02
5.758516729791643911e+02,2.957835195065058542e+02
5.883268179624272989e+02,2.681089774695664687e+02
6.382697800844375706e+02,3.044101836528828926e+02
5.918060423540649708e+02,2.869801584803551009e+02
5.876937832458372668e+02,2.745906151893481706e+02
5.736331749760215644e+02,2.419608556751624064e+02
5.786866905075919476e+02,2.410201723641547744e+02
5.101558833558418655e+02,3.109876538143056450e+02
5.616843773401319595e+02,2.076227491241529322e+02
5.607272796346355790e+02,3.116751656964366930e+02
5.513838287648487722e+02,2.672635353623381320e+02
5.624893712780597070e+02,2.382533929815571980e+02
5.711066255838462666e+02,2.834088903109227431e+02
5.575598629600272034e+02,2.773744557700180735e+02
4.132244180601814492e+02,2.953149879647105536e+02
6.348728093408027462e+02,2.451071822323399942e+02
6.299487195088753424e+02,2.856548631927048518e+02
5.197566234698632570e+02,2.783160439426536641e+02
5.965146359932243740e+02,2.455708421554265897e+02
7.119096826417509192e+02,2.507580138316478156e+02
5.402435491371318221e+02,3.010028748547160262e+02
6.175291041578952900e+02,2.888327843901658980e+02
6.442804534041124498e+02,3.387618800041368559e+02
5.141837600941919391e+02,3.294504863245550723e+02
5.999321965895837820e+02,2.682712154188120053e+02
6.188459201782545733e+02,2.963409373472691755e+02
6.202797813226005701e+02,3.626822174513317805e+02
5.601055194575048972e+02,3.331920646405987441e+02
7.342728613734288956e+02,2.712391966940123211e+02
5.255149296173257198e+02,2.851195050901985724e+02
6.651182280417093580e+02,3.156762663078775404e+02
6.052030209445399578e+02,2.816845801542979189e+02
6.066590660690782215e+02,2.045502238937413892e+02
6.596523296233741576e+02,1.719460287473599465e+02
6.451573484724533500e+02,2.392513717087203986e+02
5.890805316383456329e+02,2.180724867190882890e+02
6.818137588730677408e+02,2.616719787801660004e+02
5.581299741148035309e+02,2.288090871793361600e+02
6.122968581827935850e+02,2.725752584458667798e+02
5.034104355338664618e+02,3.250476812696592788e+02
6.925439806166973540e+02,3.022577454403793809e+02
5.964166511126994692e+02,2.435188561476857387e+02
5.847093279305171336e+02,2.679847242580192415e+02
5.939535803824364848e+02,3.295296239386811976e+02
6.891706425482166196e+02,2.779387116245576976e+02
6.041315443750071381e+02,3.174957786744081432e+02
5.724809760203706901e+02,2.748447496909979009e+02
5.975442362998384169e+02,2.940501564874828659e+02
5.003812030315332322e+02,3.182969752935890710e+02
7.462146645990403613e+02,2.159450926366232295e+02
6.460244446804294967e+02,2.823619236275195590e+02
5.633128611672779016e+02,3.024925084591860696e+02
6.348272015279425204e+02,2.782894313238649033e+02
7.031835935414263759e+02,2.476182772446856291e+02
5.141901753472458267e+02,2.342655377857011842e+02
6.343542868340925907e+02,2.795124470036660114e+02
6.059826815383839858e+02,2.824635369894525638e+02
6.220096482102786695e+02,2.921187327646889003e+02
6.346796429943769908e+02,2.445865947791150745e+02
6.340976005954320271e+02,2.599190411224041100e+02
6.760716994644186570e+02,2.741605707009292132e+02
6.564389593904940057e+02,3.082030762468926923e+02
6.235711100719252045e+02,3.002542542032576875e+02
6.245029737915225496e+02,3.410780286999046211e+02
5.930180394601941316e+02,2.827832025311076336e+02
6.373338980440739761e+02,2.485503720511127881e+02
6.456180064211532681e+02,3.110519903144461296e+02
6.589828570474095386e+02,3.337026550828339850e+02
5.390066073595000944e+02,2.987326899947694869e+02
4.966450366875805571e+02,3.030344765549609747e+02
6.127414913474650575e+02,2.866533767752647464e+02
6.319917588326969735e+02,2.388611970865893568e+02
5.828900010733304953e+02,3.467252019546767769e+02
6.397791768796190581e+02,3.156130963648706711e+02
5.956080949085694556e+02,2.642515647318132324e+02
7.305524033146032252e+02,2.803104546719948758e+02
6.565317974964036694e+02,2.932587829502987233e+02
6.457023523174037791e+02,3.198743356152041315e+02
6.375627041610615606e+02,2.833111114203410352e+02
6.804288567065748339e+02,2.695781010584954629e+02
5.895286532685734073e+02,2.767000175811979261e+02
6.263847942037693883e+02,2.969250907515618678e+02
7.005646584547785096e+02,2.983596454497377977e+02
6.560472537689970522e+02,3.200129591653941361e+02
6.346420688198562630e+02,2.747055294136164321e+02
6.236590340760239997e+02,2.954883396208387580e+02
7.611623149367417227e+02,2.436721524087092803e+02
6.161966931854967697e+02,2.397556801728426592e+02
4.663125712175735771e+02,2.544128612421525020e+02
5.656578728190381753e+02,3.219949104367481709e+02
5.275351426491665734e+02,2.682789753669006245e+02
5.910504442337663704e+02,2.777562669676862015e+02
6.117087446917071247e+02,2.326924932330188653e+02
7.097538150380099751e+02,2.170955778690689328e+02
5.947063218358903214e+02,2.243827488039908076e+02
6.293911986625606687e+02,2.611035162137086445e+02
5.829670189727398792e+02,2.904078949513154271e+02
6.829814351082884514e+02,2.790100536375342699e+02
7.803774972165149393e+02,2.238552168944905816e+02
6.224818483084317222e+02,2.639503333238673690e+02
6.675514283372398268e+02,2.328433419655814021e+02
6.244756803291008964e+02,3.090393157330809686e+02
6.560809307057453452e+02,2.756510870172407408e+02
6.929680993085960381e+02,2.594910919735499988e+02
6.770163263283667447e+02,2.691011563043674073e+02
6.733037914546321190e+02,2.910851283035190704e+02
6.603430203645668826e+02,2.397749318521845794e+02
6.850031738272018629e+02,2.515919154452552675e+02
6.187609905884314685e+02,2.376435827897879847e+02
6.329518573381902797e+02,3.399934164952817923e+02
5.597114290391235727e+02,2.971957175281727359e+02
6.245380370264166459e+02,2.824657812602229114e+02
6.873251047710787134e+02,2.839590327987041292e+02
6.993347630818150265e+02,2.464428885392213431e+02
6.555329788076787736e+02,2.800211129308086697e+02
6.637414386660996115e+02,2.567039206529225908e+02
7.061426419455737005e+02,2.517351247871514204e+02
7.307311829343107092e+02,1.980975267099520352e+02
6.492175885128705204e+02,2.553439681384041933e+02
6.303789300800212914e+02,2.283934883877916775e+02
6.336037706151340672e+02,2.299681185519864925e+02
6.306054594122680328e+02,2.530045624577520584e+02
5.758750594020882545e+02,2.940661703993245624e+02
6.234237747085079491e+02,2.326668149775479435e+02
6.941952985899553141e+02,2.715615666721515709e+02
6.098210936000599531e+02,2.432638593457598120e+02
6.582105534951242589e+02,2.773185545838189228e+02
5.936957268270583654e+02,2.354227847705813872e+02
5.924090565623949942e+02,1.881280914405225531e+02
5.772570416868328493e+02,2.213273610103918259e+02
7.338115889758520325e+02,2.188809514782274732e+02
5.794757708576696587e+02,2.353586839139278766e+02
4.774461620939785007e+02,2.865789764128942352e+02
5.926135420650732613e+02,2.225919624623509776e+02
6.416117889762266486e+02,2.676241199212223023e+02
5.335996011501242720e+02,2.876188041060754017e+02
5.801757365645968321e+02,2.273819745075992387e+02
6.067148011786086954e+02,2.616847962261527982e+02
6.460002577163581918e+02,2.820680423962720624e+02
6.592288109747961471e+02,2.949097176975622006e+02
5.980655535931168743e+02,2.201462181744905706e+02
6.105728636747301152e+02,2.485573065017185002e+02
6.260085684069052832e+02,2.724453560343536083e+02
5.742047110144067119e+02,2.480741310840559777e+02
7.049805900731724932e+02,2.133760209934649481e+02
6.342397821154887652e+02,2.301379493785122747e+02
6.258917027171950167e+02,3.297383289452548070e+02
6.908520058243159383e+02,3.515214285918651171e+02
7.200016778810578444e+02,2.890270282136953028e+02
6.677047280226180419e+02,2.793170610236652465e+02
5.846532880963185335e+02,2.915689776095464367e+02
6.782920429172972945e+02,2.376946460892756647e+02
6.486323295846550536e+02,3.524251958075297466e+02
6.205896347395801058e+02,3.017179958595486937e+02
5.552133606009070945e+02,2.609062782700110006e+02
6.818679678110624991e+02,2.267044825614272838e+02
5.358481504550455838e+02,2.524338878515248439e+02
4.983628616898911332e+02,2.588693709486983607e+02
6.088921291448381226e+02,2.397186574556618837e+02
7.163376082696078129e+02,2.343002689134970637e+02
6.632356162262304906e+02,2.775364697843345994e+02
6.505137874772480018e+02,2.972361034432719862e+02
6.733891069129666676e+02,2.506818332395770312e+02
5.924645941697216358e+02,2.453478458654314238e+02
6.243159729437874148e+02,2.076747526713663774e+02
5.874625768200692164e+02,2.540654540353132802e+02
6.252848257834077685e+02,2.499550708126185441e+02
6.252721498921630428e+02,2.391024465268349388e+02
6.799236473114494856e+02,2.289945831419228170e+02
6.630366700728700380e+02,2.495564907756550781e+02
6.470189601440638398e+02,2.649449050102379601e+02
6.557003748579227249e+02,3.075541492281819842e+02
6.120565487377336922e+02,2.941289518957471500e+02
7.249541085512078098e+02,2.640176698956303198e+02
6.108823999058913614e+02,2.703450581656473446e+02
5.585571702226453681e+02,2.985628197222301310e+02
6.785463871426547939e+02,2.872458044391731846e+02
6.251970128454141786e+02,2.512131466697149165e+02
6.626994730378881968e+02,2.555995593651506397e+02
5.917649710640091598e+02,3.803240759177484165e+02
6.125744922073997714e+02,3.185617504993318789e+02
6.421697912929536187e+02,3.060500273679697898e+02
5.885558963378041426e+02,2.997952879420482191e+02
6.462704528651885312e+02,3.277407746683307437e+02
6.177454709697642556e+02,3.473827848582209867e+02
6.865938963915161821e+02,2.538441300392754272e+02
6.286213555427721076e+02,2.849613085657535407e+02
6.447451771650746650e+02,3.264046852479775112e+02
5.988709175043775303e+02,2.226815248278134618e+02
6.304778210327732495e+02,2.347459563703535537e+02
6.258294844692007928e+02,2.464868169300766851e+02
6.622682907973800184e+02,2.909911777827006745e+02
6.043222261783275826e+02,2.747598959313572777e+02
6.608334371924630659e+02,2.685812189303731543e+02
5.607991876258741968e+02,2.438492824597482524e+02
6.821403069447389953e+02,2.657250402550703825e+02
7.325766513463303227e+02,2.479588189210860207e+02
7.404606522077581303e+02,2.764153826362122004e+02
5.888544749831789886e+02,2.008944023514992239e+02
6.134167509166962873e+02,2.244933478642533373e+02
6.724403421142931165e+02,3.189898707135130280e+02
6.812720471699574318e+02,2.852032861327513160e+02
6.423455031735135208e+02,2.616617365039543301e+02
6.628023352003752962e+02,2.412534880324251390e+02
6.900195124186255953e+02,2.756794809284479015e+02
7.038748148872957699e+02,2.589223590721885557e+02
6.569774237562299959e+02,3.120304529541460852e+02
6.163964945466474319e+02,2.409099013137217185e+02
6.925869023141433445e+02,2.363315120353643692e+02
7.136942206217685225e+02,2.804161371002272745e+02
6.445342437766450985e+02,2.504404642217998287e+02
6.120819031436765272e+02,2.115604882671478606e+02
6.845739286686791729e+02,2.610183764345478039e+02
6.463950184076297774e+02,2.460233416765397578e+02
6.286914722344525899e+02,2.379068787117414558e+02
6.206374431692838698e+02,2.954625582643213306e+02
6.689373650286769362e+02,2.771799981428007413e+02
7.007634630834332938e+02,2.603117196883700331e+02
6.536174346665687835e+02,2.264021840247556838e+02
6.814740047253758348e+02,2.727101915195130459e+02
6.490845988557135797e+02,2.385365315305898548e+02
7.025875625238601287e+02,2.315090985197995508e+02
5.784055906437073418e+02,2.626017492308830015e+02
7.498229124199731359e+02,2.223250757776898752e+02
6.968196535145928010e+02,2.045279525404115191e+02
6.069881907375821584e+02,2.164372426437174681e+02
5.509225553043518175e+02,2.419101175230458693e+02
6.522675568255128837e+02,1.994346875798464112e+02
6.324060523288470677e+02,2.654415878845273937e+02
6.470066807923200258e+02,2.445061204300666589e+02
5.985697986233222991e+02,2.283037598720463848e+02
7.383234445108710133e+02,2.069185451523354402e+02
6.060343296921765841e+02,2.881376609996502225e+02
5.629058488373489126e+02,2.681590010840171203e+02
6.231113840608612691e+02,2.625540306389070224e+02
6.511736665466386285e+02,3.296963672775966643e+02
7.026091291423764460e+02,2.790278455909484023e+02
6.238872315440944476e+02,3.202156170395092545e+02
5.634631325236514385e+02,2.423975792473902402e+02
6.177715405534148658e+02,2.883209276853401093e+02
6.902636542337241963e+02,2.455770989984102641e+02
6.835731125117712281e+02,2.300393891474089401e+02
6.394869141219056701e+02,2.924521310729562060e+02
6.251071247424655439e+02,3.065709314771560230e+02
6.060307354176479748e+02,2.984578466334179438e+02
6.458692046464993837e+02,2.431323958659560276e+02
6.320517509574957558e+02,2.386747063177207906e+02
6.200479205310584803e+02,3.159805447961005029e+02
7.253514042673281210e+02,2.550901273108715372e+02
6.709614982107285641e+02,3.008102349281293186e+02
6.798647872985185359e+02,2.774437626241849557e+02
7.175447310426555987e+02,2.330069368497149185e+02
6.568965075744589512e+02,2.502686531893492372e+02
