x,y
4.990701194402846568e+02,2.463274275829012083e+02
5.893534291072624001e+02,2.090303506338410671e+02
5.851334970876260968e+02,2.536324998373729613e+02
6.020667283482679295e+02,2.141908132445994397e+02
6.717019583569260703e+02,2.102283863458077064e+02
5.305042205775387174e+02,1.953624680316461877e+02
6.383884525831377914e+02,1.853598527152115025e+02
5.874480614854162468e+02,2.511086620532137772e+02
5.048278236020327654e+02,3.094375851065485676e+02
7.103763111010955527e+02,2.560925760925963459e+02
6.193842524710962607e+02,2.423762142784318030e+02
7.387682309880578941e+02,1.993582126018539213e+02
6.765253039501355943e+02,2.827641657043097325e+02
6.886202829487853023e+02,2.248744858003627485e+02
7.331327877939152131e+02,3.143429369865577314e+02
5.058422440130140103e+02,2.920102356408824562e+02
6.152929448209438306e+02,2.988987671042113448e+02
5.972421067828789774e+02,2.796786299361714896e+02
5.879935269457625964e+02,2.537365663760740802e+02
5.367554792555685026e+02,3.602130727932075160e+02
6.136454131630827078e+02,2.553058974748866774e+02
5.821345425132558375e+02,2.407811097318257794e+02
5.693935194865986205e+02,2.723066739154756988e+02
5.775353729966391256e+02,2.372372718851942750e+02
5.292807116013439099e+02,2.657959295296289497e+02
5.875316901353753565e+02,2.572363095686675933e+02
6.344446255549266880e+02,2.704982724030555232e+02
5.444639971786023125e+02,2.463245111737479647e+02
6.868856507190565708e+02,2.899278965145375082e+02
6.066558296600322819e+02,2.906139940443865157e+02
6.928475655533435429e+02,2.289778951303284202e+02
6.086569822718336127e+02,1.866170456139520866e+02
6.699534816895712765e+02,2.389986223592725878e+02
6.589745614733556067e+02,3.197433315410767136e+02
6.891158969802801266e+02,2.362874057279293822e+02
6.572215867746044751e+02,1.757116830287772586e+02
5.804061679985754836e+02,2.341292278613133817e+02
7.776952572317093200e+02,2.461664087628495849e+02
6.695644623496663144e+02,2.339006589261249189e+02
7.095270703954441842e+02,2.886544589528363645e+02
7.567955219666396260e+02,2.680591009214992937e+02
8.169253122309136188e+02,2.508847244154922862e+02
6.358045700163821721e+02,2.699251033323367892e+02
6.787461320173773629e+02,2.889679497598282296e+02
6.886753911131233963e+02,2.000854874964495593e+02
7.672212372048518318e+02,2.292567422340769667e+02
6.809221926920012038e+02,2.040410334293163146e+02
7.908492226161713461e+02,2.241948222073564807e+02
6.469806731927552619e+02,2.360800498360709412e+02
6.694240843895476019e+02,2.738354779321488195e+02
6.634731631153214266e+02,2.235807575584064182e+02
6.544481804021617108e+02,2.502350196482987030e+02
6.460977328871558711e+02,2.416825361817386124e+02
7.538545155243459703e+02,2.733538561603519383e+02
7.077920331396434221e+02,1.600922247382349610e+02
6.904459849719186195e+02,1.909048061129963685e+02
7.296084443019983610e+02,1.969483461328711087e+02
7.042087725727296856e+02,2.630880049473372537e+02
6.346668079232713353e+02,2.904462753594394258e+02
6.702494817300469094e+02,2.488585010912843245e+02
8.557626667137103595e+02,1.722868392931700043e+02
7.015310037186476393e+02,3.222918683495469168e+02
5.834699420432647230e+02,2.545951846784410009e+02
7.500224330789667420e+02,2.288878652570810743e+02
6.385465567205926618e+02,1.808964956825110448e+02
6.234340500127825635e+02,2.036783395211284926e+02
6.979061060652695687e+02,2.135650137333000202e+02
7.347478158359029976e+02,2.086140157142971248e+02
6.825411759647013241e+02,1.999712904253081547e+02
6.726265259534341112e+02,2.313337407596339972e+02
7.031398923618310164e+02,2.525385736047986995e+02
7.478627207890067439e+02,2.121102451083017968e+02
7.565411898142145901e+02,2.568887914832899355e+02
7.566341644690216981e+02,2.383258412201635679e+02
6.569324796133464588e+02,2.058217571915992039e+02
6.524017141853272506e+02,2.573784461832723309e+02
8.000522725617843207e+02,3.097939250371275079e+02
8.396512464772400790e+02,2.892006226659222534e+02
7.320024985162081066e+02,2.343447700440962649e+02
7.258564619249880252e+02,3.043922010728368832e+02
7.224330697065181539e+02,3.407295519530744627e+02
6.821313385125901050e+02,2.505672355482412854e+02
6.862905839362058487e+02,2.773738420820733950e+02
7.522435331425340337e+02,3.138812751819731375e+02
8.107955039882713208e+02,2.526110651689840267e+02
8.195346461039039241e+02,3.054716942308775174e+02
7.868558635073865162e+02,2.733866806555141693e+02
7.506825320823625134e+02,2.717629864223888490e+02
6.892713484420554551e+02,2.694714035249393760e+02
7.487229951521443354e+02,2.586068630067476875e+02
8.000678158913626703e+02,2.258609125227829679e+02
7.470204572784729180e+02,3.373529346106832918e+02
6.145307679326052721e+02,3.222676083279553723e+02
6.560992268418375488e+02,3.276736135326901831e+02
7.273520316442936746e+02,3.588882023180007081e+02
6.191830974446944538e+02,3.414080221651597640e+02
6.810320822683805773e+02,2.856852076159195235e+02
6.490797322056171197e+02,3.270436391072812512e+02
7.210241824438543290e+02,2.960052601122192755e+02
6.429692646386465640e+02,3.117803008631863122e+02
7.508600423631654621e+02,3.171960653347308039e+02
6.458232570830435861e+02,2.581838139594901236e+02
6.659410495554535601e+02,3.280106080400709061e+02
6.694833089119490523e+02,2.489318469073333233e+02
6.701274290818812460e+02,3.290593610857670797e+02
7.978909163649634593e+02,3.372563103942682119e+02
7.722553716475234751e+02,3.273427136950958243e+02
6.594203376361051596e+02,2.898252859930519207e+02
6.958293571498517167e+02,3.002211884078629964e+02
6.223909903112485154e+02,2.552574403411165633e+02
6.840750995099276679e+02,2.717116088696848237e+02
5.565134036808684641e+02,3.012504310278084176e+02
6.845438704904364613e+02,2.927500681087767020e+02
7.279947090364787528e+02,2.617403711782425830e+02
7.078625895224423630e+02,2.133618356097146034e+02
7.092306620770611971e+02,2.209690988884647425e+02
7.286407855886758398e+02,2.703416947138424007e+02
6.821672961682689902e+02,2.660541882116154397e+02
6.516196318964451848e+02,2.808322197358958192e+02
7.483817018572729012e+02,2.881753347013673761e+02
7.193890354549205313e+02,2.663192111644237912e+02
6.902306879207809516e+02,2.128317064781726913e+02
6.839255511402839147e+02,2.500373107003025552e+02
7.886929355384081646e+02,2.297714963003479625e+02
6.500448022628736453e+02,2.955709843547811033e+02
7.138137332113619777e+02,2.645582226167462068e+02
6.687332109770273973e+02,2.747358946096634327e+02
6.449003792274929765e+02,2.915799813269806577e+02
7.030317272063597329e+02,2.671444245840670533e+02
6.969096638342310825e+02,2.620728635875630630e+02
7.054826255431830759e+02,3.100168044870626431e+02
6.783858928750084942e+02,2.972400203002499097e+02
6.897762375904131886e+02,2.639922618145615729e+02
6.765912091324581752e+02,2.427613203920233218e+02
6.897395270528651281e+02,2.637821758559791192e+02
6.993045658289499897e+02,2.659156794063039797e+02
6.611782185522323516e+02,2.776201132948028203e+02
7.625816944172454441e+02,2.262322526481017633e+02
8.006065087108115677e+02,2.261822347460287688e+02
7.231172582306694494e+02,2.696371885548426235e+02
7.777154202599926975e+02,3.016207070201182887e+02
7.162071857248328115e+02,3.508231982378124485e+02
6.609983519380645021e+02,2.335536799489504176e+02
7.099231294094024634e+02,2.720450040483090106e+02
5.699650120254689227e+02,2.651013723672255651e+02
7.669758064454872510e+02,2.699295032414040065e+02
7.803096966700705934e+02,2.791053424263378702e+02
6.761044974160370202e+02,2.699314766267352184e+02
8.101489733054290809e+02,2.708533031339774197e+02
6.553393372298669419e+02,3.303442767174296364e+02
7.188167456763354721e+02,3.229206464818716995e+02
7.104354671126772018e+02,3.187879700913244960e+02
6.653566477830191843e+02,3.028917568807988800e+02
6.745360924355396719e+02,2.376007359381578112e+02
7.519521425146114098e+02,2.626593730918667120e+02
7.400918976744443398e+02,2.928462100361869034e+02
7.927045646179579990e+02,2.618597241596517620e+02
7.380909927108922375e+02,2.544303302143017049e+02
6.021742506796745147e+02,2.891488245222307114e+02
7.800408208955199143e+02,2.896409752778166080e+02
7.065806006868424447e+02,3.202699803354465189e+02
6.424840991160698422e+02,2.797848124743459266e+02
7.306126505626584731e+02,2.844342406265883483e+02
6.417629774083981147e+02,2.823939501985650509e+02
7.239970439642338533e+02,3.241443601721061327e+02
7.984296527067322131e+02,2.740579998733703633e+02
7.808557073156437127e+02,2.631578757485980304e+02
7.741135688705152234e+02,2.444279588680678614e+02
6.025347925557839517e+02,2.300940222553444983e+02
7.147996068534069991e+02,2.092965940175462833e+02
6.243035702871907233e+02,3.559048875858308065e+02
7.408775013767178734e+02,2.630375735530893735e+02
5.662808421393292519e+02,3.190359361052938993e+02
7.965009473495256316e+02,2.441538663906387399e+02
7.618732406791668836e+02,2.893587028062351010e+02
7.310954839508651730e+02,2.849613779107949654e+02
7.934070909751868612e+02,2.743308635436607119e+02
7.439787403645398172e+02,2.797577539585577711e+02
6.718278931397885572e+02,3.038193145690323149e+02
6.985812462348213785e+02,2.394953403616680134e+02
6.681388644448810510e+02,2.385401342880781215e+02
6.399606986808809097e+02,2.665366742670414624e+02
7.513840436127403564e+02,2.751746290080270683e+02
7.039273107925395152e+02,2.589042900081176413e+02
5.997853285986027458e+02,2.620430838789875452e+02
6.206981692107040089e+02,2.845805647109021947e+02
5.057771821826824521e+02,2.829654941215420649e+02
7.109947693359853247e+02,2.398778530985076429e+02
7.111049867815886500e+02,2.730999473960948194e+02
6.567262746179715123e+02,2.362941535197339249e+02
7.164623459851321741e+02,2.545834808384879580e+02
7.172997881181877347e+02,2.594621875890084084e+02
6.992758717612236978e+02,3.239402910972099789e+02
7.266610652884684214e+02,2.868294934134544860e+02
6.092693109736389943e+02,2.310464066149000928e+02
7.230958662184947343e+02,2.810610396042597472e+02
5.501243252640952051e+02,2.357067576335427646e+02
5.737043119201227910e+02,2.525448606488261589e+02
6.294051184944463557e+02,2.687475543823090902e+02
6.572488184118415120e+02,2.614264725969617871e+02
6.297231570939131871e+02,3.016598984330364033e+02
6.785395047739152687e+02,2.302574031175985851e+02
4.928789277404185896e+02,2.796550488568908577e+02
5.431435680052727548e+02,3.023352521519118454e+02
5.554452599004696367e+02,3.218953836939155053e+02
6.798165414528239126e+02,2.895493859202339308e+02
6.142054978535823011e+02,3.090329978516504070e+02
5.712783594356694721e+02,3.010860378119743928e+02
6.913599641344333122e+02,3.486342689198845619e+02
6.994544356566261740e+02,2.741258210447182933e+02
6.688332914394372892e+02,2.246261326412197832e+02
6.148449043997235322e+02,2.979726227142459720e+02
6.144249922831374988e+02,2.303759923722788585e+02
6.884451678311484102e+02,3.347417170457410975e+02
6.083583629845415999e+02,2.610105546385822208e+02
7.560934930653519359e+02,2.177903343862068368e+02
7.687889585824361802e+02,2.954630380099628724e+02
6.994379325227098434e+02,2.389232879565192036e+02
7.098923790490240435e+02,2.410081657619492148e+02
7.597319055394076486e+02,2.967273862575335102e+02
7.641089315745080057e+02,3.168139591653291518e+02
7.581091147437416566e+02,2.508748233803655694e+02
7.260923620365144870e+02,3.146470222591615880e+02
