x,y
7.287310439950696264e+02,3.006144323650127603e+02
7.561763958799610919e+02,3.116344213104573555e+02
6.325911204257873806e+02,2.462763693153296174e+02
6.428289481381856376e+02,2.440985804198507196e+02
7.544812179193238535e+02,2.829833195501352066e+02
6.708165540376738818e+02,2.780213279769870383e+02
5.406845309248478770e+02,2.714360877569164927e+02
7.100773381916740163e+02,2.838758830819226091e+02
7.041508118967592509e+02,2.493400432440293173e+02
7.162512498826714591e+02,2.413871819172711071e+02
6.801290595558662062e+02,3.166785890754759976e+02
6.058406442270970729e+02,3.041260501321762604e+02
6.285418322328531531e+02,2.542482992004364917e+02
4.923496926114028156e+02,3.214922806295879241e+02
5.073515615613314367e+02,2.779090225962985414e+02
6.079431480276981574e+02,2.430464528862135865e+02
6.064907173636364632e+02,2.450948420798240193e+02
5.690907007973255531e+02,2.544642856956034791e+02
5.297955079638630878e+02,2.789469126039857656e+02
5.135216524558039737e+02,2.884844389522929191e+02
5.725391359073770445e+02,3.480450555639597496e+02
6.419551160239664114e+02,3.315902468174304545e+02
5.536610658068730118e+02,3.073424577761442151e+02
5.417779435547593039e+02,3.169331944207671086e+02
6.097916210608940446e+02,2.660031836076536251e+02
6.571308192968494950e+02,2.625146796913545018e+02
6.531665475610034264e+02,2.685216994144990394e+02
5.239242440769813811e+02,3.512593164068931628e+02
6.306036948527478216e+02,3.650170000477659187e+02
6.639277481411626241e+02,3.025462941133431514e+02
4.972522313687604765e+02,3.060802656339115515e+02
6.313567829544301730e+02,2.631689503434065500e+02
5.982523889106062143e+02,2.881587479858213783e+02
5.385397697264014596e+02,3.258822029420006174e+02
5.108711184540293857e+02,2.672387976532763219e+02
6.193326725645039232e+02,2.396910969154103839e+02
6.770156425587940703e+02,2.563839247946797855e+02
5.010171470184445752e+02,2.711453809358183662e+02
5.335362776408328500e+02,2.409427571284011265e+02
5.518696849773593840e+02,2.280752859660175318e+02
5.401105254055222531e+02,2.517989174105355232e+02
5.992528820335814999e+02,2.701142535081012852e+02
5.753172591162523304e+02,2.659377687332111009e+02
5.221238942420291096e+02,2.487674442949403897e+02
7.022214650370324307e+02,2.695761859963456004e+02
6.089126385169706737e+02,2.581328794871227501e+02
5.479787602418456345e+02,1.865330075085267936e+02
6.296780351748634530e+02,2.810290821452339856e+02
6.552677565598567071e+02,2.698378277440830288e+02
5.615291702929682742e+02,2.200052723186057051e+02
5.444308803700394037e+02,2.547219216668932802e+02
6.754705573110732075e+02,2.242143181171164201e+02
6.277930648366093465e+02,2.338264846819265586e+02
5.296175173269956531e+02,2.523419235073149309e+02
5.790000288726517965e+02,2.292867867635192169e+02
6.919708739678683287e+02,2.683894581054242963e+02
4.789664325265123352e+02,2.765718193455491019e+02
5.799475823676250457e+02,2.654162591501669226e+02
6.014461020413723418e+02,2.523199001623518143e+02
6.054295258329851777e+02,2.512900389554043272e+02
5.986635316259581714e+02,2.015694788492770613e+02
5.761371979078331833e+02,2.207576539754902569e+02
5.144305662605615908e+02,2.757484760481864896e+02
6.423066076462266665e+02,2.919634933103142203e+02
5.293648081024663270e+02,2.802732063316723270e+02
5.033601086068391623e+02,2.590361082258568786e+02
6.411035985273466622e+02,2.557438735087992541e+02
6.327236666339920248e+02,2.667004498618036905e+02
6.615266721790694646e+02,1.815230266869471052e+02
6.601768602217299531e+02,1.794202058209556583e+02
6.353737287935626910e+02,2.332829757156648043e+02
7.464075237027350340e+02,2.796482525895071376e+02
6.147963993231054474e+02,2.569232467926372010e+02
6.663494579796484913e+02,2.394371461500222722e+02
6.082815817749633425e+02,2.413938228287617846e+02
5.395941616783732115e+02,1.876721786636292109e+02
6.394316485520906781e+02,2.149801558338729137e+02
6.601195097701350960e+02,2.261428362274625670e+02
5.705821605465338280e+02,2.624013871802028461e+02
7.006679387120595948e+02,2.463582626307845374e+02
6.063598072118319351e+02,1.768466996059531198e+02
7.028590488602892492e+02,2.407219500010079685e+02
5.350366121421059233e+02,2.214606240309274199e+02
5.215057402643603837e+02,2.611108983520570064e+02
4.944576924054113647e+02,2.188818960674992127e+02
5.683041769585101974e+02,1.897978847423947855e+02
5.783468115351290635e+02,1.945308549304168082e+02
6.054616672165817590e+02,2.006650445940588838e+02
5.834029472593628043e+02,1.969115557222324355e+02
5.234046756326116565e+02,1.811507355641791435e+02
6.787041739468197648e+02,1.819105618066985244e+02
5.780601752607681192e+02,2.344832497982453106e+02
6.150665027424197433e+02,2.423423864797457554e+02
6.158330482648619864e+02,2.280321239053428144e+02
6.227697000757810883e+02,2.074322362869324934e+02
6.220300640202141267e+02,2.230699119754420963e+02
6.152837114277548380e+02,2.297533275923519795e+02
6.228010337232437905e+02,2.354169414474713165e+02
5.878639297831664408e+02,1.965515899538424947e+02
6.097706468560157873e+02,2.103641387901532198e+02
5.751159171937016481e+02,2.108714297944544569e+02
5.672091803180978786e+02,2.282705933477364795e+02
6.526576135876326816e+02,2.109015393513045638e+02
6.519027088732614175e+02,2.365616176817042060e+02
6.073362911640317634e+02,2.269708628211951975e+02
6.070447699545474052e+02,2.258166753507104545e+02
5.932057653961300048e+02,2.070567880085275192e+02
5.161696840167810478e+02,1.747385284108748351e+02
5.051569111914192831e+02,1.976691967615356589e+02
5.834702116093021687e+02,2.419044476249543436e+02
6.902703307252434115e+02,2.263039633886260731e+02
6.301392989385088867e+02,2.048887730785292547e+02
5.323743290484439967e+02,2.568361381488334132e+02
5.957746477623696819e+02,2.844551572397867858e+02
5.940082106138522704e+02,2.474170130761221458e+02
6.266479395014471265e+02,2.706190407201892185e+02
6.379692213732242863e+02,2.697875099768549489e+02
6.998005689813221579e+02,2.669618637598795203e+02
6.626248303371306747e+02,2.521683056274831074e+02
7.109675054716658451e+02,2.368604407261124152e+02
6.140622803782212031e+02,2.476683134652892022e+02
6.809031224277550791e+02,2.128959138737143064e+02
6.219010948960525411e+02,2.112626238910077632e+02
5.810647848344468684e+02,1.738293797012084951e+02
6.632018643116766725e+02,2.109477844923197836e+02
5.986183157526722880e+02,2.131921217217842752e+02
6.352988361262915760e+02,2.174631312347335665e+02
5.880579453776338141e+02,2.260744069652498069e+02
5.941001007659673405e+02,1.778044500685273874e+02
5.649593933945031949e+02,2.899139527169145936e+02
7.374057924612177430e+02,2.469328606699124009e+02
6.909826210507762880e+02,2.096935240921609420e+02
5.999100017917530749e+02,2.184509800151100194e+02
6.239369156387178919e+02,2.366144029847484944e+02
6.739797889427042037e+02,2.541292399171079524e+02
6.834214848827784863e+02,1.752708406657138198e+02
6.332854350432004367e+02,2.741808094438844705e+02
6.513118765275297619e+02,1.892775982342623706e+02
6.757336096039380209e+02,2.547572524536204810e+02
5.520701027655507005e+02,1.671993807942744183e+02
6.220316178715776232e+02,1.778308706658608003e+02
5.910946008706929433e+02,2.448074821771496090e+02
5.973565485881333643e+02,2.088132199394178201e+02
5.653701238759922489e+02,2.560486986724373537e+02
6.775772524214911527e+02,2.048371656674339931e+02
5.737558196515237796e+02,2.022307666750029966e+02
5.271597860818435493e+02,2.073557782431967667e+02
5.960258883507674454e+02,2.694000835317733618e+02
5.547559338695697306e+02,2.480547465676065997e+02
6.340683403241275755e+02,2.155986608725301039e+02
6.324580286665715221e+02,2.489841510615224820e+02
6.297573588168501146e+02,2.186387135669081374e+02
6.148622665271102505e+02,2.195324031920835637e+02
5.996582588163516903e+02,2.209485074936494016e+02
6.612606099730111282e+02,2.670260288155475905e+02
6.079642430920749803e+02,2.172363345806283803e+02
7.071948793913254576e+02,2.540722993265170544e+02
6.700800632324360322e+02,2.165327091255962557e+02
5.960029318820412527e+02,1.997981855164846365e+02
5.635165081199845645e+02,2.412886425169211577e+02
5.367366151525272926e+02,2.370967120297890176e+02
6.124000476605236827e+02,2.600757011167278279e+02
6.220528433732829399e+02,1.947873464990512389e+02
6.320332018861741972e+02,2.279322925212685220e+02
6.250781389526963494e+02,1.710222013849592031e+02
6.573473680946407285e+02,2.021478517432525450e+02
6.655080329319659995e+02,2.209302834873552399e+02
5.839328153461875672e+02,1.776930665113451369e+02
7.129433224841070569e+02,2.241152400291356628e+02
6.264401673870422655e+02,2.264552043421547580e+02
7.172328791168970383e+02,1.982353862887628679e+02
6.345919767937097049e+02,2.320647851507588939e+02
6.704338182762497809e+02,1.897574656361227881e+02
6.245036481256591969e+02,2.102962234700086697e+02
6.500401798656700976e+02,2.248118319954094204e+02
6.696527145359659698e+02,2.163556634991182648e+02
6.251704785537261841e+02,2.641949551002223302e+02
7.006864132791091606e+02,2.107164727590987638e+02
6.074944975792047899e+02,2.015429978522028023e+02
6.769062413477007567e+02,2.499083239308727684e+02
7.393573353795288767e+02,2.303739204321604461e+02
6.683967229695058450e+02,2.751393716214225265e+02
6.327043786713903728e+02,2.311005244612279057e+02
6.256935593914604397e+02,1.990236273221563579e+02
6.271822326634485307e+02,2.114632302935945631e+02
5.861162074083733842e+02,1.739205608531713949e+02
6.908015981555105327e+02,2.147135992213148370e+02
5.807949558879170127e+02,2.177218584156733527e+02
6.446106488635873575e+02,1.873791157057803218e+02
6.417016919181585308e+02,2.576671544375256531e+02
6.203125042038610673e+02,2.583537358729282118e+02
6.611139360820999400e+02,2.746650125361780965e+02
6.563115917163313497e+02,2.062417089795355309e+02
6.505507187316643467e+02,2.328588213578140085e+02
6.656826670617432455e+02,2.665340249290930501e+02
6.882148634347679490e+02,2.283196641274425360e+02
6.556921651834784370e+02,2.364697114059235048e+02
7.263519043874644012e+02,2.179848413530638709e+02
7.423707251738712785e+02,2.583734315011196259e+02
6.494052134935695904e+02,1.882397943849427406e+02
7.084998258283376344e+02,2.381685831518015561e+02
6.682293672902067101e+02,2.316317498227651015e+02
6.091079829392961074e+02,2.945572329323483700e+02
6.377997273609827289e+02,2.259188206211076135e+02
7.308641874938600722e+02,2.371660671122126018e+02
6.548481375582941837e+02,2.132748796822080521e+02
5.894322393326748397e+02,1.863606629912685548e+02
6.760166082086285542e+02,2.340613052417212998e+02
7.039869989719377372e+02,1.946431172599596948e+02
6.880412865443536248e+02,1.588327467575133483e+02
6.676235336725538900e+02,1.865995978947200342e+02
7.055029890854434598e+02,2.400946235718676860e+02
7.161039817134985697e+02,2.877893393221521592e+02
6.481777034525609906e+02,2.005842928843035509e+02
6.171833944659714462e+02,2.147884545490828998e+02
6.500088988877115526e+02,2.861205632538108716e+02
6.611896816509847667e+02,1.958447571108973193e+02
6.831686286429211350e+02,2.176953692226690578e+02
6.696772178876660746e+02,2.486168899665710512e+02
5.899527231767210651e+02,1.862066555160679684e+02
6.350403219233007803e+02,2.221206956562517405e+02
6.262535297525006399e+02,1.557848407046561192e+02
6.473844459000885081e+02,1.873388304596681735e+02
6.440427066532024583e+02,2.686751409093924394e+02
5.670077437253304424e+02,2.155946655872955944e+02
6.880879367439184762e+02,1.976063940797536702e+02
6.952463910668260496e+02,3.086939222401318261e+02
6.728267554946913833e+02,2.809489170612408202e+02
5.599778076332561341e+02,2.235536867018614089e+02
6.661123137376744126e+02,2.904715564560223129e+02
6.219166238720868023e+02,1.985798231713948496e+02
6.604775664490656482e+02,2.646881934135458323e+02
6.710315787776095249e+02,2.556068900968641344e+02
6.642711195458906559e+02,1.976118997120711924e+02
6.588632133415106864e+02,2.847047339365066136e+02
6.569292243478329283e+02,2.368477880218971166e+02
6.033924292020734583e+02,1.978437832907062557e+02
5.654325136416171063e+02,2.457334863399494225e+02
6.133224640576388538e+02,2.414145606780224966e+02
7.141243007747789306e+02,2.822002283442472503e+02
6.649393491772526659e+02,2.538604425862174310e+02
6.428908377220517423e+02,2.408248787622226246e+02
6.768904369860331371e+02,2.031822679197093180e+02
6.045073044915274068e+02,2.555711231939707773e+02
6.319148295469167351e+02,2.688561033947448777e+02
6.150395721906988911e+02,2.924337994966134033e+02
5.624398529250743195e+02,3.160522674887733388e+02
5.841394164675225511e+02,2.532556265688164672e+02
6.948684479505077434e+02,2.380007568946355150e+02
5.629779046992875919e+02,2.409513146112037418e+02
6.584391935460693048e+02,2.013569124309689187e+02
6.828755892022871876e+02,2.513503688985984184e+02
6.957945157586063942e+02,3.051691158933346060e+02
6.271319955008920033e+02,2.615512211533008440e+02
5.974957189161222004e+02,1.905717040860681095e+02
6.580757871305609115e+02,2.475256946539639102e+02
6.082370441056128811e+02,2.419190908186702700e+02
5.880383638205797752e+02,1.762685721920579738e+02
6.245897402833581964e+02,2.157332881241427742e+02
6.239445102452161791e+02,2.315453840681674649e+02
6.642030804037372036e+02,2.176430769269495897e+02
6.371719792640406013e+02,2.693943929867521661e+02
5.656361476790975757e+02,2.186543143420053923e+02
5.750687111418172890e+02,2.315869821586812236e+02
6.972623211883498016e+02,2.773378840444430011e+02
6.684264567221169955e+02,2.946227658532400824e+02
6.159122994478120745e+02,2.649824187868354102e+02
5.378747203494787072e+02,2.087607741263798857e+02
6.704541863402540685e+02,2.224675756001560671e+02
6.906164844469110449e+02,1.909416071363731646e+02
5.932914926487525236e+02,2.317214797985835162e+02
7.288874448867205729e+02,2.721320851321913210e+02
6.870063612013775582e+02,3.118696920089191735e+02
6.231378063989074008e+02,2.515279095218380689e+02
6.054140496381526191e+02,2.268203375704876521e+02
6.690997289202507545e+02,2.519668699706735993e+02
5.716435552801900712e+02,2.332494706737207935e+02
6.377523479446801957e+02,2.323781545343049970e+02
5.754823443978963269e+02,2.277594063187816005e+02
5.330650795233049166e+02,2.611063330732873737e+02
6.498062937165134372e+02,2.319153212197606706e+02
6.335963666502557317e+02,2.105530304307941947e+02
6.692299070134399699e+02,3.246071075957521543e+02
6.200341051347916164e+02,2.655167331555655892e+02
6.369727500185001645e+02,2.454400732682164517e+02
5.633751073277103387e+02,2.353734371077746061e+02
6.283525552599460298e+02,2.132553443231402355e+02
6.380725141877156830e+02,2.935084008232353199e+02
6.049576064573971053e+02,4.050360543926983610e+02
5.574473455765901235e+02,1.647393959203390921e+02
5.153886666975246271e+02,2.090390904056535817e+02
5.662704207452601395e+02,2.171929738620071646e+02
6.160274610176544456e+02,2.523812819690703009e+02
5.557993275430197855e+02,2.298351115320571694e+02
6.019979979548245410e+02,1.653585183563067460e+02
5.834329427302453723e+02,2.310790723055663420e+02
5.267252768876519440e+02,2.770010826283771621e+02
6.206171629066736841e+02,2.608893351046037878e+02
5.530188253799616405e+02,2.522416410275231442e+02
6.062608651414071801e+02,2.651432275937301029e+02
5.479748988383840924e+02,2.146674591514646124e+02
6.296425113101142870e+02,1.986813530212806995e+02
6.267244483917661455e+02,2.110956169129404429e+02
6.442733132247269623e+02,2.256756500831694154e+02
5.629528765766099241e+02,2.024755542638297925e+02
5.820203096323841692e+02,1.977309256604677614e+02
5.250429395281440748e+02,2.363444530859345321e+02
3.999017512248938147e+02,2.185013678860042319e+01
5.188427329020356638e+02,2.380565159040072842e+02
6.528002675640070720e+02,2.664706007744803173e+02
5.916179757996293347e+02,2.465580008744486804e+02
5.969916921414732087e+02,2.837372279500672221e+02
4.895491335346949313e+02,1.333932121776015265e+02
7.042544563373668325e+02,2.402768443520370738e+02
5.626779163602536755e+02,2.780771090615296544e+02
7.098248760419941163e+02,2.796619719135911168e+02
5.536691091054575509e+02,2.853201006749827684e+02
6.181194803702237550e+02,3.138942271763515350e+02
6.119234813008423544e+02,3.123947375836691549e+02
5.929348002375543274e+02,2.794358565777678223e+02
5.761973144917169520e+02,2.866351359559201342e+02
6.724557293227045420e+02,2.362071743527586136e+02
5.620535541712639542e+02,2.243116225458971371e+02
6.448966976299788030e+02,2.121943900786464496e+02
5.818635928271085049e+02,2.757795103222953799e+02
5.953874649994839956e+02,2.803720494298238464e+02
6.247896935661065072e+02,2.929246135484997922e+02
6.085131739097068930e+02,2.882861216976098149e+02
5.732287449045967378e+02,2.828684489270617632e+02
5.840982356694693181e+02,2.494032962046822490e+02
6.053178025531470894e+02,3.270554215367763504e+02
4.844847547470690756e+02,2.355625906412070663e+02
6.220673505841450606e+02,1.931762761446495063e+02
5.708543459815684855e+02,2.134645725512788204e+02
5.098427839358975007e+02,2.486353732461118966e+02
5.185925282838909425e+02,1.718043641587451589e+02
5.413773458046598535e+02,2.380306839610248062e+02
5.704404033272567176e+02,2.664262956682163690e+02
6.111475731560884697e+02,2.927234650291664479e+02
6.854699785742940321e+02,2.637715267908669148e+02
5.700621001066299414e+02,3.093138004719290279e+02
5.260457646301470049e+02,2.253137808462577141e+02
6.889202128658471338e+02,3.341744164758903253e+02
5.941417713942499859e+02,2.621685677844604925e+02
