x,y
5.141422896793817472e+02,2.229368034933391698e+02
6.303965067891298304e+02,2.236339229494050755e+02
5.115053243148926185e+02,2.146729168236102510e+02
5.628040006034902945e+02,2.583497705494421552e+02
5.547253371779149802e+02,2.585604827411633551e+02
5.929193595702424773e+02,2.156946658852435519e+02
4.791444330318245193e+02,3.375668197621326385e+02
7.526412056909269950e+02,3.120582717178619419e+02
6.386409521831800475e+02,2.965764910165614197e+02
5.622470912956131315e+02,2.722241150771571370e+02
5.751331229383239361e+02,2.781974089337909390e+02
6.387769051292852964e+02,2.883829923902978294e+02
6.911115086192214676e+02,2.374061595784287704e+02
6.577540965339936747e+02,2.897078424680631770e+02
6.379022514339526424e+02,2.491477097162187135e+02
5.923403809270487272e+02,2.791256056725779899e+02
5.893254858779240521e+02,1.806932755767282970e+02
6.233880851439921571e+02,1.832162287630647768e+02
5.770330346926654101e+02,2.889575119985363472e+02
5.243225807129219902e+02,2.145169132189351444e+02
4.511813736293609054e+02,2.795329644781902516e+02
6.916014182672329298e+02,2.397352025143449339e+02
5.370252088632482810e+02,2.552258034363711658e+02
5.105356526329132976e+02,2.502708845052580955e+02
6.068786435358655353e+02,2.336293243178972716e+02
5.319733951892535515e+02,2.633145688459005100e+02
6.090525942958553287e+02,2.348609220489644258e+02
5.872787775730218982e+02,2.795576126255951976e+02
6.238507842395084708e+02,2.548001310454910424e+02
6.006547759975869667e+02,2.497668829142888853e+02
6.301470745608754669e+02,2.239104005028985966e+02
6.106444752934797862e+02,2.508789970557499771e+02
6.040171329841678016e+02,2.242761504530912759e+02
5.927520410090021414e+02,2.997520756818217933e+02
7.067394553523188279e+02,2.411614496202471400e+02
5.807064938490173063e+02,2.110717914972796052e+02
5.098769935552800803e+02,2.084114600737831324e+02
5.801471227414601799e+02,2.418141626498251924e+02
5.682488852079272874e+02,2.267622683364081126e+02
5.711619315984268042e+02,2.433844861758453249e+02
5.772462704769019410e+02,2.437243347433631868e+02
6.756179148095172877e+02,2.260693331206872756e+02
6.203976644239513689e+02,2.763862968205959305e+02
6.060742865817487655e+02,2.301847190794594553e+02
6.283995963268363312e+02,2.427067016478092398e+02
6.662556115840808388e+02,2.702653973315323128e+02
5.604342101517452193e+02,2.530283157841798527e+02
6.362946441699501747e+02,2.482251965013803954e+02
6.603386128481655533e+02,2.206094059833207552e+02
6.691173205390618932e+02,2.359210608140818977e+02
6.463823275385690295e+02,2.595323846089402196e+02
6.516070062417396684e+02,2.404591134147171090e+02
6.747326305167158580e+02,2.378188092225863954e+02
5.553455952219212577e+02,2.955332474392810127e+02
6.599713533690655822e+02,2.038189652065503310e+02
6.233914815825054347e+02,2.248950107241838623e+02
6.006564782314368358e+02,2.495815386193335712e+02
6.532991515889159473e+02,2.826169836418950467e+02
5.469685831258283315e+02,2.716489683107880637e+02
5.871398729175240305e+02,1.920829539140181055e+02
5.510758401856522823e+02,1.948944330575321828e+02
5.962289191277012605e+02,3.014165987717013877e+02
5.889902122544924623e+02,1.824155602795722189e+02
6.641858192562539216e+02,2.183076909915391184e+02
5.626382535471451547e+02,2.460516408582563770e+02
6.492095057131488147e+02,2.649068546393846191e+02
6.211827897183528648e+02,2.608783706825759054e+02
5.843672623148356706e+02,2.530870434792753940e+02
5.695050723525467902e+02,3.090307639032429279e+02
6.228866641576687471e+02,2.418630937351901196e+02
5.804090002100273296e+02,2.506587043186736423e+02
6.637283045125834633e+02,2.539247231222298069e+02
6.500667381829488249e+02,2.848375524101567180e+02
6.005250834428322833e+02,2.272404936586576412e+02
6.506067450860457484e+02,2.741187911463180171e+02
7.125673978973313751e+02,2.427562981429359468e+02
6.264978413620780202e+02,2.133963344600825280e+02
6.582440496122831064e+02,2.620889299378319492e+02
6.515563696971206582e+02,3.315752623521359510e+02
4.807274497910105993e+02,2.754493363479331265e+02
5.992900944634296820e+02,2.444371215669910384e+02
6.451062349201540655e+02,2.154461498857316997e+02
5.767613249717261397e+02,2.266100945333943741e+02
5.819979482898817196e+02,2.170034935802135010e+02
5.975853797036431843e+02,2.602939932055303416e+02
6.315080649041506149e+02,2.142231335440993121e+02
7.112315322088160201e+02,2.070341064574519692e+02
6.748766961642420483e+02,2.215369900965200713e+02
7.497016181390745260e+02,2.843398509490721722e+02
6.481645509309831823e+02,2.347776383599886003e+02
6.376558367979052946e+02,2.027375300982157569e+02
6.467528949616909131e+02,2.185700799532411907e+02
6.414914714043877666e+02,2.742358304616600435e+02
7.015337552703156234e+02,1.779399604339735959e+02
6.580944422891135446e+02,2.312661585026163209e+02
7.008115567106691515e+02,2.531819451969863053e+02
5.672608769358798781e+02,1.895816432778303806e+02
5.990158689843100319e+02,2.384448549445212961e+02
6.094920714155090309e+02,1.680792472540751419e+02
6.175770321513953149e+02,1.580611426017085250e+02
6.377923485578447753e+02,2.501193375047879499e+02
5.527839627656790071e+02,2.253147888405589185e+02
6.186103587340749073e+02,2.200969527994447503e+02
6.252201571480236453e+02,3.110441904952056120e+02
6.089115698647082127e+02,2.965660965553962569e+02
6.018128594118792307e+02,2.189658507845882411e+02
5.701793853175840923e+02,2.829450013695275175e+02
5.772732045348373049e+02,1.590618611037350547e+02
6.528047147122088063e+02,2.749374568672492387e+02
5.349872475638238711e+02,2.706003915855508808e+02
6.184630971119762535e+02,2.409183407989247598e+02
6.082299251173833454e+02,2.351055759754828216e+02
5.697733431656846506e+02,3.032098549804150593e+02
6.043377859599362409e+02,1.787747079393714102e+02
4.922449416452047330e+02,2.501561282613818662e+02
5.708293727974240710e+02,2.153993462066271150e+02
7.185891525241916042e+02,2.693806184041367260e+02
6.400658750486912822e+02,2.494932666740077138e+02
6.444151602698264014e+02,2.207120544106012971e+02
6.308114824967983623e+02,2.234021625084085372e+02
5.979213175005170342e+02,2.594640426459651508e+02
5.941892636855253613e+02,2.616940977337328036e+02
6.199654862888648950e+02,2.892207628371700707e+02
5.618504434191104338e+02,2.791912380436546073e+02
5.593229260124729763e+02,2.259162504415461967e+02
7.058233979206366939e+02,2.270814443399300444e+02
5.642287232670184949e+02,2.491403508700091152e+02
5.597452788264959054e+02,2.204870930690510420e+02
5.984727150937669649e+02,2.285056803765541247e+02
6.325938923426382416e+02,2.795760932817311186e+02
5.378026611089437665e+02,2.126013580772954867e+02
5.463199922119168832e+02,1.966609791238769276e+02
6.191267270302435008e+02,2.516133494161599060e+02
5.698040421262614927e+02,2.343940286494890302e+02
5.822311533221275113e+02,2.323767647373820751e+02
6.585359568903228364e+02,2.201114513044944374e+02
5.996390720292307606e+02,2.403692524958202057e+02
6.670919007367922404e+02,2.070337548553215754e+02
6.688810753535333333e+02,2.692254385951203517e+02
5.757232027398878245e+02,2.420787168015584996e+02
5.585291775673573511e+02,2.362710498797131038e+02
6.723595442931330126e+02,2.762350044799076727e+02
5.548597829990953869e+02,2.969888019593709600e+02
5.498406905111412470e+02,2.759751350986183525e+02
6.052162600793674301e+02,2.523818060143602793e+02
7.022274205833865608e+02,2.520581513141247569e+02
7.060433997476200148e+02,2.057342034102538548e+02
5.650365202156494888e+02,2.328415863560890102e+02
6.524781281667966368e+02,2.653834298975833690e+02
6.117872937145317565e+02,2.956238371742261961e+02
6.254434435454870709e+02,2.749616025221529299e+02
5.491895566769330799e+02,2.403893730516645064e+02
6.111747253769223107e+02,2.351124335403854957e+02
5.429229636985994603e+02,1.920633600909559391e+02
5.980625721703768249e+02,2.413948045703731395e+02
5.597423957821794147e+02,2.527501438065360162e+02
5.574321462511915115e+02,2.467368032113933509e+02
6.380464497848025758e+02,2.628569661403568034e+02
6.199844473737385897e+02,2.517316767860102402e+02
6.312052477593334743e+02,3.200300344128818324e+02
4.750868274531267161e+02,2.639945852891943332e+02
6.865527555602817529e+02,1.586920379375064840e+02
6.924898505274821900e+02,2.427555999260409294e+02
7.096209209333305807e+02,2.240803227624528517e+02
6.567047155019230331e+02,3.040712250315750680e+02
5.235479604598722290e+02,3.026070831332509670e+02
6.226970800960018551e+02,1.920897128230729436e+02
5.863177996479953435e+02,1.664855019071560207e+02
6.048506019549520261e+02,2.364916323641228644e+02
6.558451076382069687e+02,2.059577290195569503e+02
5.723590271653844184e+02,2.418992887571621964e+02
6.428352435975110666e+02,2.125567848011672822e+02
6.096455339132235167e+02,2.671200362593774571e+02
6.109930137874154070e+02,2.983114760395612848e+02
6.466418544366759988e+02,2.255957201594096659e+02
5.809100755226469346e+02,2.494021326045648550e+02
6.043916340680942767e+02,2.213112920003922852e+02
6.373221173001935540e+02,2.121331698380832620e+02
6.664263738040880298e+02,2.276434806375353332e+02
6.836868296799146947e+02,2.453016516237747453e+02
6.951612040653221811e+02,2.426449050678202184e+02
5.493747308484580572e+02,2.030169731834799052e+02
7.356775250862117446e+02,2.191139018339083293e+02
6.093452643376043625e+02,3.013242189024722393e+02
6.001792863835902381e+02,-1.138332369102877806e+01
5.857482950816113316e+02,2.827531592157062619e+02
7.363180318258594070e+02,2.781986305105239694e+02
6.910231112364996306e+02,2.530713200332628219e+02
5.872599443119233911e+02,2.628569947739079566e+02
6.648109061220742433e+02,9.509687233358715730e+01
7.048546457058380383e+02,2.650895910627052103e+02
6.334058351889570986e+02,2.908147538480820913e+02
8.186009836003815963e+02,2.435541313558060494e+02
6.328752140542836742e+02,3.002519154427923809e+02
6.468429683474821559e+02,3.104828597440972544e+02
7.314812368754598992e+02,3.260499779138136205e+02
5.619694896299140510e+02,3.268841563913448454e+02
5.696241710127019360e+02,3.155877439394384965e+02
6.425305658719637449e+02,2.998976967756865974e+02
7.064071691668632411e+02,1.690328482868527544e+02
6.354137212742767815e+02,1.981012635306608445e+02
6.366431243322629143e+02,2.788040918615818669e+02
6.296089026063215215e+02,2.880017646457773139e+02
6.813809901948474135e+02,3.222667655876717845e+02
7.141249213206594959e+02,3.212749938135802381e+02
6.837299312048114643e+02,3.079276141076721842e+02
6.637753320669062305e+02,2.842355106013584987e+02
6.638350028842160100e+02,2.647839246808838425e+02
6.109570593881884406e+02,2.108088166173696436e+02
6.233488021366423482e+02,2.058182269907755142e+02
4.840545924693911957e+02,2.267241856731300800e+02
6.060686504505341645e+02,2.360400502148155226e+02
5.826652381411601027e+02,2.279142009272719065e+02
6.145943554182363187e+02,2.310564676152348227e+02
6.658003275667831531e+02,3.163711912153661387e+02
6.726150228590868210e+02,3.081347393187767807e+02
7.211023005572432112e+02,2.980592892655837431e+02
6.812796959252865463e+02,3.195030088662298340e+02
6.695483662042963715e+02,2.999771320526783711e+02
6.207374396105661845e+02,2.949633600025193800e+02
7.071347532057628769e+02,2.311783161492215868e+02
